"","ENCFF012JXJ","ENCFF014RBU","ENCFF027VZK","ENCFF030NYG","ENCFF048JKT","ENCFF066XDW","ENCFF083KVY","ENCFF100ERQ","ENCFF103IOJ","ENCFF116EXQ","ENCFF127GYQ","ENCFF166OZW","ENCFF195PBG","ENCFF199FYD","ENCFF199WGD","ENCFF215YWS","ENCFF261ZWR","ENCFF303TVZ","ENCFF305ICK","ENCFF306SRV","ENCFF328QLX","ENCFF332PGQ","ENCFF339KUO","ENCFF341HWZ","ENCFF372DRC","ENCFF391DVL","ENCFF394DLH","ENCFF414JLN","ENCFF433PFN","ENCFF455YHJ","ENCFF461FGJ","ENCFF490VYC","ENCFF492YMU","ENCFF534CKB","ENCFF556JBS","ENCFF556PIY","ENCFF557HJB","ENCFF609KOY","ENCFF632MBO","ENCFF677KJB","ENCFF689AXJ","ENCFF710VEH","ENCFF711OSR","ENCFF721SDD","ENCFF761MGJ","ENCFF807AKG","ENCFF817QHW","ENCFF833FTF","ENCFF868VSY","ENCFF909FRA","ENCFF931XAL","ENCFF939TZS","ENCFF967ACD","ENCFF976ZVG"
"24","0.8279246","0.5617249","0.5750911","0.7877713","0.8884993","0.8413683","0.8687770","0.6761320","0.7238967","0.5753842","0.3586428","0.6275289","0.8049184","0.7940736","0.8811753","0.7235859","0.5363582","0.8725286","0.4717040","0.6482746","0.5040025","0.8267501","0.8248243","0.9093573","0.8801044","0.7038440","0.8100919","0.9234783","0.8524735","0.3896104","0.8157323","0.7073887","0.6786539","0.7127650","0.8479396","0.6881951","0.8617525","0.5959265","0.6433944","0.8410883","0.4033499","0.7261122","0.8304438","0.5467137","0.7105155","0.7553280","0.8645276","0.6992890","0.6737029","0.5421717","0.9533036","0.4281908","0.8385826","0.9200424"
"25","0.8281308","0.5621477","0.5743357","0.7874335","0.8881487","0.8407934","0.8686675","0.6768995","0.7244349","0.5753842","0.3581256","0.6273441","0.8045051","0.7942019","0.8789151","0.7238527","0.5366122","0.8709677","0.4711857","0.6478864","0.5031622","0.8260461","0.8240623","0.9089666","0.8798434","0.7033705","0.8093123","0.9217391","0.8524735","0.3882852","0.8148631","0.7066543","0.6793642","0.7117095","0.8484890","0.6887311","0.8611728","0.5955991","0.6433059","0.8413974","0.4028972","0.7253787","0.8296485","0.5451457","0.7117526","0.7548803","0.8636364","0.6986516","0.6731101","0.5417643","0.9527223","0.4276930","0.8380698","0.9191941"
"26","0.8284194","0.5611612","0.5741136","0.7867579","0.8863955","0.8405470","0.8679008","0.6795856","0.7238967","0.5751302","0.3572463","0.6265127","0.8042984","0.7931329","0.8792380","0.7249200","0.5357657","0.8699272","0.4710821","0.6473154","0.5029410","0.8256551","0.8233426","0.9087712","0.8787997","0.7030692","0.8082965","0.9226087","0.8529152","0.3882852","0.8148631","0.7059198","0.6796306","0.7111366","0.8482143","0.6880611","0.8606898","0.5949769","0.6432174","0.8400062","0.4025954","0.7243932","0.8293304","0.5447537","0.7129897","0.7546415","0.8636364","0.6974258","0.6727493","0.5408984","0.9519473","0.4271660","0.8369903","0.9187699"
"27","0.8283370","0.5601747","0.5746468","0.7873490","0.8863955","0.8401774","0.8675722","0.6799693","0.7230893","0.5752572","0.3567291","0.6262818","0.8047117","0.7920212","0.8789151","0.7238527","0.5366122","0.8699272","0.4706675","0.6467901","0.5026757","0.8268283","0.8225383","0.9091619","0.8784083","0.7028109","0.8073516","0.9200000","0.8537986","0.3885502","0.8161669","0.7051853","0.6793642","0.7110160","0.8489011","0.6873911","0.8608830","0.5944530","0.6427750","0.8398516","0.4035008","0.7237744","0.8286941","0.5451457","0.7096907","0.7537460","0.8640325","0.6968865","0.6722596","0.5408984","0.9519473","0.4271074","0.8356678","0.9191941"
"28","0.8276360","0.5610203","0.5745579","0.7867579","0.8851683","0.8399310","0.8674079","0.6792018","0.7209365","0.5761463","0.3564187","0.6255427","0.8051250","0.7915936","0.8782693","0.7217182","0.5361889","0.8688866","0.4697347","0.6460365","0.5030295","0.8265154","0.8213953","0.9083805","0.8776256","0.7021652","0.8060523","0.9191304","0.8524735","0.3893453","0.8157323","0.7046957","0.6793642","0.7105636","0.8505495","0.6879271","0.8615593","0.5937981","0.6412707","0.8384603","0.4042553","0.7233618","0.8291713","0.5437083","0.7096907","0.7536266","0.8642305","0.6961020","0.6722080","0.5406438","0.9511723","0.4271367","0.8349931","0.9187699"
"29","0.8270174","0.5601747","0.5744690","0.7854066","0.8835905","0.8398899","0.8666959","0.6799693","0.7206674","0.5750032","0.3565222","0.6246189","0.8049184","0.7905674","0.8766548","0.7219851","0.5361043","0.8699272","0.4688018","0.6453057","0.5031622","0.8267501","0.8201676","0.9083805","0.8761905","0.7010030","0.8048003","0.9200000","0.8513693","0.3893453","0.8152977","0.7036674","0.6782099","0.7100811","0.8506868","0.6875251","0.8613661","0.5937326","0.6411822","0.8383058","0.4042553","0.7231785","0.8288532","0.5430550","0.7084536","0.7534476","0.8638344","0.6951949","0.6713833","0.5402363","0.9511723","0.4267268","0.8339945","0.9183457"
"30","0.8258629","0.5591883","0.5746912","0.7858289","0.8825386","0.8393972","0.8659291","0.6803530","0.7203983","0.5750032","0.3567291","0.6247113","0.8038851","0.7898405","0.8753633","0.7209178","0.5366122","0.8699272","0.4677653","0.6443465","0.5031180","0.8262808","0.8195326","0.9072084","0.8748858","0.7010460","0.8044459","0.9191304","0.8513693","0.3909356","0.8139939","0.7030309","0.6782987","0.7096288","0.8504121","0.6851132","0.8612694","0.5933724","0.6411822","0.8381512","0.4033499","0.7226742","0.8280579","0.5425323","0.7080412","0.7530595","0.8634383","0.6945820","0.6705843","0.5394214","0.9509785","0.4262290","0.8335357","0.9174973"
"31","0.8256979","0.5584837","0.5744690","0.7846466","0.8814867","0.8388223","0.8655458","0.6795856","0.7203983","0.5758923","0.3562119","0.6248037","0.8036784","0.7888998","0.8747175","0.7203842","0.5369508","0.8694069","0.4680763","0.6436157","0.5033391","0.8263590","0.8178393","0.9075991","0.8756686","0.7003142","0.8034065","0.9200000","0.8513693","0.3917307","0.8122555","0.7026392","0.6774996","0.7091161","0.8500000","0.6841753","0.8611728","0.5930122","0.6413592","0.8367599","0.4030481","0.7221471","0.8280579","0.5426630","0.7076289","0.7524028","0.8631412","0.6937485","0.6700688","0.5393705","0.9507847","0.4257020","0.8328880","0.9174973"
"32","0.8256979","0.5589064","0.5743357","0.7842243","0.8813114","0.8386991","0.8651076","0.6799693","0.7212056","0.5760193","0.3560050","0.6238337","0.8024385","0.7877453","0.8753633","0.7217182","0.5369508","0.8688866","0.4672471","0.6426565","0.5039583","0.8258115","0.8166116","0.9072084","0.8739726","0.6998407","0.8021781","0.9182609","0.8511484","0.3922608","0.8118209","0.7029330","0.6774996","0.7088447","0.8491758","0.6831033","0.8604000","0.5933069","0.6410937","0.8361416","0.4035008","0.7210699","0.8285351","0.5417483","0.7063918","0.7518656","0.8623490","0.6931601","0.6697853","0.5387593","0.9498159","0.4260241","0.8316196","0.9162248"
"33","0.8253680","0.5597520","0.5745135","0.7828731","0.8802595","0.8385759","0.8642313","0.6803530","0.7198601","0.5750032","0.3556429","0.6228176","0.8032651","0.7874033","0.8747175","0.7211846","0.5366969","0.8694069","0.4669362","0.6418343","0.5042678","0.8251075","0.8155533","0.9066224","0.8724070","0.6996255","0.8012095","0.9182609","0.8522527","0.3927909","0.8105172","0.7029819","0.6771444","0.7083622","0.8497253","0.6829693","0.8602067","0.5926848","0.6398549","0.8350595","0.4044062","0.7200843","0.8285351","0.5409643","0.7043299","0.7512089","0.8623490","0.6926453","0.6693987","0.5388102","0.9484596","0.4260533","0.8309179","0.9160127"
"34","0.8249144","0.5590474","0.5747801","0.7821130","0.8793829","0.8382063","0.8636837","0.6784344","0.7190527","0.5743681","0.3553326","0.6224018","0.8028518","0.7859495","0.8737488","0.7198506","0.5382206","0.8704475","0.4655887","0.6410350","0.5047985","0.8240125","0.8150030","0.9058410","0.8716243","0.6985494","0.7999102","0.9173913","0.8524735","0.3922608","0.8105172","0.7020026","0.6761676","0.7080004","0.8502747","0.6814954","0.8600135","0.5923573","0.6398549","0.8353687","0.4054625","0.7191217","0.8285351","0.5414870","0.7035052","0.7500448","0.8623490","0.6915175","0.6691152","0.5393195","0.9488471","0.4265804","0.8295145","0.9153765"
"35","0.8247083","0.5597520","0.5750022","0.7798328","0.8783310","0.8375903","0.8629717","0.6788181","0.7203983","0.5741141","0.3557981","0.6216166","0.8026452","0.7844529","0.8724572","0.7201174","0.5382206","0.8699272","0.4653814","0.6398246","0.5058158","0.8235432","0.8134790","0.9052549","0.8714938","0.6973441","0.7990125","0.9147826","0.8520318","0.3922608","0.8083442","0.7014640","0.6769668","0.7073972","0.8500000","0.6817634","0.8587576","0.5918661","0.6407398","0.8333591","0.4051607","0.7181362","0.8288532","0.5409643","0.7026804","0.7493881","0.8617548","0.6909537","0.6681873","0.5393195","0.9494284","0.4267268","0.8281651","0.9149523"
"36","0.8245846","0.5594701","0.5755354","0.7789883","0.8779804","0.8370154","0.8629717","0.6780507","0.7209365","0.5729709","0.3553326","0.6213395","0.8028518","0.7833839","0.8711656","0.7211846","0.5391518","0.8678460","0.4651741","0.6389796","0.5061696","0.8232303","0.8123360","0.9040828","0.8700587","0.6965692","0.7975951","0.9165217","0.8502650","0.3949112","0.8079096","0.7013171","0.6753685","0.7067640","0.8495879","0.6817634","0.8584678","0.5918661","0.6410052","0.8316587","0.4059152","0.7170819","0.8290122","0.5408337","0.7014433","0.7483434","0.8611606","0.6898505","0.6672337","0.5391668","0.9496222","0.4267268","0.8264918","0.9141039"
"37","0.8245021","0.5594701","0.5750911","0.7780593","0.8767532","0.8361120","0.8623692","0.6784344","0.7209365","0.5732249","0.3557981","0.6207390","0.8016119","0.7824860","0.8701970","0.7214514","0.5386439","0.8668054","0.4644486","0.6380204","0.5064791","0.8222135","0.8116163","0.9036921","0.8690150","0.6958375","0.7964848","0.9156522","0.8500442","0.3938510","0.8074750","0.7004358","0.6743030","0.7063116","0.8494505","0.6816294","0.8587576","0.5914732","0.6409167","0.8304220","0.4072733","0.7157984","0.8288532","0.5404417","0.7018557","0.7474181","0.8615567","0.6892621","0.6664862","0.5390140","0.9490409","0.4271367","0.8253583","0.9130435"
"38","0.8244196","0.5617249","0.5756687","0.7774681","0.8757013","0.8359478","0.8617120","0.6788181","0.7228202","0.5741141","0.3561601","0.6200462","0.8014052","0.7812032","0.8695512","0.7227855","0.5383899","0.8668054","0.4645522","0.6367872","0.5060369","0.8219789","0.8110236","0.9031061","0.8675799","0.6942878","0.7951383","0.9139130","0.8498233","0.3935860","0.8079096","0.7001420","0.6747469","0.7056180","0.8489011","0.6820314","0.8591440","0.5912112","0.6405628","0.8298037","0.4072733","0.7149504","0.8290122","0.5404417","0.7002062","0.7464330","0.8618538","0.6880118","0.6656615","0.5397779","0.9490409","0.4271660","0.8247105","0.9124072"
"39","0.8239248","0.5620068","0.5758909","0.7774681","0.8742987","0.8359067","0.8615477","0.6799693","0.7225511","0.5736060","0.3560050","0.6200924","0.8009919","0.7803053","0.8685825","0.7233191","0.5389825","0.8647242","0.4639303","0.6359879","0.5071425","0.8215096","0.8103463","0.9040828","0.8664057","0.6932547","0.7936973","0.9121739","0.8509276","0.3946462","0.8083442","0.6999951","0.6745693","0.7051054","0.8484890","0.6813614","0.8594339","0.5904908","0.6404743","0.8290308","0.4062170","0.7134377","0.8288532","0.5409643","0.6997938","0.7455077","0.8617548","0.6871047","0.6655842","0.5397779","0.9482658","0.4269317","0.8235500","0.9128314"
"40","0.8235537","0.5613021","0.5760242","0.7772992","0.8732468","0.8351265","0.8604524","0.6803530","0.7212056","0.5738600","0.3560050","0.6198614","0.8018186","0.7794929","0.8666451","0.7225187","0.5387285","0.8652445","0.4637231","0.6353941","0.5072752","0.8210403","0.8087376","0.9038875","0.8657534","0.6924368","0.7924925","0.9104348","0.8504859","0.3933210","0.8074750","0.6997503","0.6746581","0.7040801","0.8480769","0.6796195","0.8592407","0.5895085","0.6402973","0.8285670","0.4066697","0.7127501","0.8282170","0.5392656","0.6989691","0.7446720","0.8613587","0.6858299","0.6645790","0.5398798","0.9478783","0.4271367","0.8223356","0.9124072"
"41","0.8237598","0.5618658","0.5754910","0.7765391","0.8721950","0.8348801","0.8605619","0.6784344","0.7203983","0.5736060","0.3561084","0.6193533","0.8030585","0.7785522","0.8659994","0.7211846","0.5388978","0.8647242","0.4633085","0.6343892","0.5072752","0.8201799","0.8073829","0.9038875","0.8643183","0.6912315","0.7911223","0.9095652","0.8511484","0.3938510","0.8070404","0.6982324","0.6737702","0.7031151","0.8476648","0.6794855","0.8592407","0.5890501","0.6396779","0.8267120","0.4065188","0.7114895","0.8283760","0.5397883","0.6997938","0.7439556","0.8617548","0.6848247","0.6638315","0.5405419","0.9474908","0.4271953","0.8210401","0.9119830"
"42","0.8233475","0.5614431","0.5757131","0.7747656","0.8707924","0.8345516","0.8598499","0.6795856","0.7225511","0.5739870","0.3562119","0.6189376","0.8030585","0.7769274","0.8650307","0.7227855","0.5383899","0.8631634","0.4622720","0.6342522","0.5076290","0.8193195","0.8060283","0.9040828","0.8648402","0.6898971","0.7898939","0.9095652","0.8500442","0.3925258","0.8070404","0.6978896","0.6744806","0.7020596","0.8483516","0.6782795","0.8588542","0.5885589","0.6399434","0.8257845","0.4075751","0.7095414","0.8282170","0.5388736","0.6997938","0.7431795","0.8617548","0.6836480","0.6633676","0.5403891","0.9474908","0.4274002","0.8200146","0.9119830"
"43","0.8230176","0.5611612","0.5756243","0.7726543","0.8699158","0.8340999","0.8591927","0.6822717","0.7212056","0.5723358","0.3556946","0.6184758","0.8030585","0.7756446","0.8634162","0.7222519","0.5381360","0.8621228","0.4634121","0.6333615","0.5071868","0.8199452","0.8050546","0.9036921","0.8641879","0.6895097","0.7888073","0.9095652","0.8504859","0.3919958","0.8061712","0.6972531","0.6740366","0.7005820","0.8479396","0.6778775","0.8584678","0.5887226","0.6409167","0.8245478","0.4074242","0.7083496","0.8286941","0.5382203","0.6981443","0.7418065","0.8616558","0.6820299","0.6626717","0.5403891","0.9465220","0.4267853","0.8187461","0.9119830"
"44","0.8227702","0.5600338","0.5754910","0.7706275","0.8685133","0.8337714","0.8585355","0.6811205","0.7214747","0.5719548","0.3550222","0.6177829","0.8018186","0.7743191","0.8624475","0.7222519","0.5379666","0.8605619","0.4625829","0.6323795","0.5074521","0.8197106","0.8034883","0.9033014","0.8635356","0.6880031","0.7873426","0.9086957","0.8496025","0.3922608","0.8070404","0.6962738","0.6737702","0.7004915","0.8478022","0.6777435","0.8578881","0.5885916","0.6410937","0.8239295","0.4077260","0.7069056","0.8293304","0.5387430","0.6960825","0.7412095","0.8608635","0.6802403","0.6617954","0.5405928","0.9457469","0.4265511","0.8170189","0.9119830"
"45","0.8220280","0.5589064","0.5749578","0.7691073","0.8671108","0.8336892","0.8586451","0.6811205","0.7198601","0.5724628","0.3552291","0.6178753","0.8020252","0.7733784","0.8614789","0.7195838","0.5386439","0.8610822","0.4627902","0.6319912","0.5081155","0.8197106","0.8020913","0.9023247","0.8624918","0.6870561","0.7861142","0.9086957","0.8502650","0.3912006","0.8061712","0.6953924","0.6736814","0.6995567","0.8480769","0.6773416","0.8567288","0.5880677","0.6411822","0.8222291","0.4095367","0.7052096","0.8283760","0.5382203","0.6948454","0.7397767","0.8600713","0.6791861","0.6608933","0.5405928","0.9451657","0.4261705","0.8158584","0.9117709"
"46","0.8216568","0.5583427","0.5752688","0.7680939","0.8651823","0.8337714","0.8583164","0.6818880","0.7195910","0.5718278","0.3554360","0.6173210","0.8014052","0.7725660","0.8601873","0.7182497","0.5393211","0.8600416","0.4633085","0.6309864","0.5086462","0.8203363","0.8007789","0.9023247","0.8611872","0.6858938","0.7850039","0.9078261","0.8511484","0.3919958","0.8061712","0.6951476","0.6741254","0.6988631","0.8476648","0.6754656","0.8578881","0.5879695","0.6410937","0.8208378","0.4101403","0.7036511","0.8275807","0.5380896","0.6944330","0.7392693","0.8600713","0.6777396","0.6603263","0.5404401","0.9445844","0.4255849","0.8147518","0.9115589"
"47","0.8213270","0.5580609","0.5749134","0.7673338","0.8636045","0.8326216","0.8577688","0.6826554","0.7187836","0.5706846","0.3562636","0.6169977","0.8020252","0.7709839","0.8595415","0.7198506","0.5388978","0.8595213","0.4634121","0.6301185","0.5089116","0.8197888","0.7990009","0.9021293","0.8602740","0.6843442","0.7840353","0.9078261","0.8524735","0.3909356","0.8048674","0.6944132","0.6744806","0.6977172","0.8472527","0.6743937","0.8585644","0.5870526","0.6397664","0.8200649","0.4104421","0.7017946","0.8278988","0.5376976","0.6931959","0.7390007","0.8603684","0.6763422","0.6596046","0.5409494","0.9447781","0.4256434","0.8132945","0.9115589"
"48","0.8212857","0.5574972","0.5753132","0.7667427","0.8615007","0.8319645","0.8564544","0.6853415","0.7177072","0.5708116","0.3565222","0.6167206","0.8014052","0.7698294","0.8585728","0.7206510","0.5390671","0.8574402","0.4637231","0.6288168","0.5087347","0.8191631","0.7978579","0.9007619","0.8596217","0.6831389","0.7829959","0.9060870","0.8537986","0.3898754","0.8031291","0.6933849","0.6744806","0.6970839","0.8465659","0.6743937","0.8585644","0.5866924","0.6395894","0.8189828","0.4121020","0.7003277","0.8271035","0.5366523","0.6907216","0.7382544","0.8599723","0.6751410","0.6585737","0.5411531","0.9436156","0.4254970","0.8116212","0.9109226"
"49","0.8209146","0.5572153","0.5752688","0.7652225","0.8593969","0.8315949","0.8557424","0.6876439","0.7160926","0.5705576","0.3558498","0.6155658","0.8011986","0.7691453","0.8579270","0.7187834","0.5391518","0.8569199","0.4635158","0.6279946","0.5086462","0.8188502","0.7959529","0.9001758","0.8594912","0.6815462","0.7813423","0.9043478","0.8540194","0.3898754","0.8018253","0.6933849","0.6741254","0.6964205","0.8468407","0.6741257","0.8579847","0.5866269","0.6389700","0.8183645","0.4130074","0.6984713","0.8271035","0.5371750","0.6894845","0.7373291","0.8593781","0.6738171","0.6579293","0.5417643","0.9436156","0.4256141","0.8098400","0.9102863"
"50","0.8207497","0.5583427","0.5756243","0.7641247","0.8567672","0.8315539","0.8558519","0.6876439","0.7155544","0.5703036","0.3556429","0.6148268","0.8003720","0.7681190","0.8553439","0.7193170","0.5393211","0.8563996","0.4628939","0.6272181","0.5086462","0.8182245","0.7945136","0.8995898","0.8585780","0.6815893","0.7801847","0.9043478","0.8535777","0.3882852","0.8018253","0.6924056","0.6742142","0.6954857","0.8460165","0.6742597","0.8573085","0.5861358","0.6382621","0.8169733","0.4130074","0.6967065","0.8274217","0.5361296","0.6886598","0.7365530","0.8589820","0.6726894","0.6568984","0.5415096","0.9430343","0.4251749","0.8082476","0.9085896"
"51","0.8194301","0.5589064","0.5753577","0.7630268","0.8562412","0.8311432","0.8556876","0.6880276","0.7155544","0.5703036","0.3555912","0.6148268","0.8003720","0.7669646","0.8546981","0.7195838","0.5392364","0.8574402","0.4621683","0.6269212","0.5088231","0.8170512","0.7934553","0.8990037","0.8580561","0.6802118","0.7786728","0.9034783","0.8546820","0.3888153","0.8013907","0.6914753","0.6743030","0.6948222","0.8456044","0.6737237","0.8566322","0.5857428","0.6378197","0.8157366","0.4137619","0.6951021","0.8283760","0.5346923","0.6865979","0.7357770","0.8584868","0.6712675","0.6565375","0.5418662","0.9422593","0.4249407","0.8063585","0.9077413"
"52","0.8181518","0.5593292","0.5748689","0.7622667","0.8543128","0.8312664","0.8551947","0.6872602","0.7158235","0.5700495","0.3559015","0.6143187","0.8005786","0.7652114","0.8543752","0.7201174","0.5387285","0.8574402","0.4624793","0.6256423","0.5096192","0.8162691","0.7922699","0.8990037","0.8577952","0.6791356","0.7770901","0.9034783","0.8540194","0.3880201","0.8005215","0.6908388","0.6732374","0.6940080","0.8445055","0.6717138","0.8564390","0.5852844","0.6381736","0.8141908","0.4146673","0.6937040","0.8282170","0.5333856","0.6857732","0.7356277","0.8583878","0.6701888","0.6559963","0.5417134","0.9418717","0.4246772","0.8051440","0.9077413"
